Store,Analyst,Industry,Type,Title,Link,Published,Summary
Costco Wholesale Corp.,Ashwin Nair,Mass Merchandisers,Closing,"Sam’s opens for July 4, gives Walmart a shot at members as Costco stays closed - TechStock²",https://news.google.com/rss/articles/CBMingFBVV95cUxNTjZCV3pUQXJqTGtVbUNpeko3eFVYMXBBVHQ5SWpmaUF2SHRrSTVSTUVvSWFXTVFvMnJlaVZET2lRWFJOal83Y25lY0kxaFhybjNfY1QzWDU3dXRlV1NFekpQazJYWU5SbkJrWDB3WTNnZURNN0dCYkpHcFBWaUJJMVBEMlFfTzg4b2hMLXYwM0NRdWhJZzRhSzJPOUJtZw?oc=5,"Sat, 04 Jul 2026 14:36:09 GMT","Sam’s opens for July 4, gives Walmart a shot at members as Costco stays closed TechStock²"
Dick's Sporting Goods,Ashwin Nair,Mass Merchandisers,Closing,Dick’s Sporting Goods may close many of its Golf Galaxy stores - GolfWRX,https://news.google.com/rss/articles/CBMikwFBVV95cUxOVzljWU13Smt6X2I3OVZJeGtGMEhBY2QxNWxyQmhtSTlHaEdoWEJtZXR6SW5qUElqT2RtcDdJTV9vT2RFYXNETVhnalhXNGZvbnhTWFNka2xjNm92dnNEZjNLRlFvdFAtY0NndENtN2lJRlNUM0pXdWJqSUpIYWgtQnV4M0tDZFpRbzRKaFhJWWtyN1U?oc=5,"Fri, 03 Jul 2026 12:29:32 GMT",Dick’s Sporting Goods may close many of its Golf Galaxy stores GolfWRX
Giant Eagle,Komal Agrawal,Grocery,Closing,Kroger (KR) To Buy Giant Eagle In $1.65 Billion Deal Across Multiple States - simplywall.st,https://news.google.com/rss/articles/CBMiywFBVV95cUxQaWsyTmVuNEtGaVhjVTdPc3dGeGNoNWt1Y3hadnU3dzlHM0FYZ2tfa0VaOFFwa3lOc29sUHZVbmlnZHNfRWl4QzZFU1h4WWdqTzNwZDVUc0NGbVh2N2stQTk3ZzJYaVRKOEtlcW9LTVV4TUxVbC1MUGpSNnNZWnVTMHY5dExMaGFIRmdIaGJXaFN0QkdGZHMwQUQ4a25nR0lWU25IR2dCYVlwalI4WEdvVm4wTm9CYjk2eU1pMGxkRFJkWFBYRHlNZl8zUdIB0AFBVV95cUxNOXVVM2FKc2pUeHQ3R1VNdEpHSjdIemYwNWl6R0EzazhsalpoWEdTY2IwRk9wSW9uRlZicDN0a0FScUlBd0xYWnZ3N1QwdXczVVZhTjJEQ2wxR1hqb0daeFFhMEh2bXpkZFY1a2theUJ1bXVDbEdKMnprM0htbE1OVEs0cFNjc2JTMTk3V0lqLW42YmEtaUphRjdIQU45dmJ2dTY5Z0tNWGppU01LU2ZBaFB0bzdyQzNFcU5Rdkh4TGhHQWVVRk1ZX25IQnlzTV9E?oc=5,"Fri, 03 Jul 2026 22:41:09 GMT",Kroger (KR) To Buy Giant Eagle In $1.65 Billion Deal Across Multiple States simplywall.st
H-E-B,Komal Agrawal,Grocery,Opening,Grocery store H-E-B breaks ground on future Plano location - Community Impact,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNZnFxbkFFSnhBNVBidDdSNFNYMUFsUHFEd0hpaTZ4cV9SRTFBR2xOMWtnMUJzYWlsVmE5SE5wV05hMHlrNzU4VUgydWZJMHl3YXpXZVhPMXlVcHFIM255WlZnRVBHaU1XSFJiWVlfaUFzZ2t5UzM2SFI0czVSQU0wSmt0QTZsU3hTTl82ajNpNElJTGRXelhWc081cjVKaEYwLTY2ODR3cDI?oc=5,"Fri, 03 Jul 2026 04:32:17 GMT",Grocery store H-E-B breaks ground on future Plano location Community Impact
H-E-B,Komal Agrawal,Grocery,Closing,"P. Terry's, H-E-B and more business closures that shook this Texas city - MySA",https://news.google.com/rss/articles/CBMikgFBVV95cUxOYW9JVHZocGx1dGdmYjhra0JQM2I4R1NQUWtvNnQ0ZjRnQzd5d1Z5R2FwUk1CTTlXcXRLc0tuYUNlbFNqeDdYckdQRXlfTG0tazNVOVJiQ1c2bUhRWVY0enFJY290WHRwN2tNMjl4ZDlSSlYxRmZmbm9ITktpRnlmU25XaXE4UnhxQUlBaEthNlVIdw?oc=5,"Sat, 04 Jul 2026 01:13:36 GMT","P. Terry's, H-E-B and more business closures that shook this Texas city MySA"
Golf Galaxy,Bhavesh Phulwani,Mass Merchandisers,Closing,"What will be open, closed on July 4 in Pennsylvania? - ABC27",https://news.google.com/rss/articles/CBMiqAFBVV95cUxPYlBiOU43QTJlYWx1QkZoaXhHWVFvUEl4c3FsUWFoaUJSaFppQWo4b0tJN1EyWUZNM0lLay1GWGwtMG9memV2MjFvV1FRN3llU1pFNjR1ZExqanFGcFAxa21ZQTNqdUE5NldVbXVoMy1sRUpzenQ1RUFBUUN5Wkpsek84Z2hNd0pybWhSMDk2bHBWZno0dHRKWDQ2bExsWVNnTDE3Q2w0UkjSAa4BQVVfeXFMT3RGdEI2ZTE3OW5qaEZreFVQZC1jTEV4YkRjM3ZxRGhTNElfckdPS3M1ZjlUSVVyeWdhZ0lzNGFXZjZjdVFyUm9nUDBBcDA1NTJBQjdHRHFtQi1ma0c0UE9DUXNkSGFId0dCMWl0Q2s4MFFQd1J6ODJFM1pDNHJIYkh0QlMyNkpjdEpEV0VYOUl1SG81dVNMYWpUcTFQZXpkMUlQT0J5Q295Z0FZS1R3?oc=5,"Fri, 03 Jul 2026 14:12:13 GMT","What will be open, closed on July 4 in Pennsylvania? ABC27"
Golf Galaxy,Bhavesh Phulwani,Mass Merchandisers,Closing,Dick’s Sporting Goods may close many of its Golf Galaxy stores - GolfWRX,https://news.google.com/rss/articles/CBMikwFBVV95cUxOVzljWU13Smt6X2I3OVZJeGtGMEhBY2QxNWxyQmhtSTlHaEdoWEJtZXR6SW5qUElqT2RtcDdJTV9vT2RFYXNETVhnalhXNGZvbnhTWFNka2xjNm92dnNEZjNLRlFvdFAtY0NndENtN2lJRlNUM0pXdWJqSUpIYWgtQnV4M0tDZFpRbzRKaFhJWWtyN1U?oc=5,"Fri, 03 Jul 2026 12:29:32 GMT",Dick’s Sporting Goods may close many of its Golf Galaxy stores GolfWRX
Hobby Lobby Stores,Bhavesh Phulwani,Mass Merchandisers,Closing,"A Complete List of Stores Open on July 4th, Plus Holiday Hours for 2026 - TODAY.com",https://news.google.com/rss/articles/CBMihAFBVV95cUxNWmdJNmtKc05kTmM0Q3RGSHFqbnhjeDFIbkNSQVgxeVVnNmwxa0JjZWMwenNHV3dKWThLT1VQbVpBT1VwUHpfRDk5UFI1RXZkYi0zNWNQR1lseV96aHgtNWtqMldhSkYwNnBTc1E5T0tGcHdRSWhpS0VCU3k1RGg0Z2tpZzc?oc=5,"Fri, 03 Jul 2026 16:00:00 GMT","A Complete List of Stores Open on July 4th, Plus Holiday Hours for 2026 TODAY.com"
Michaels Stores,Bhavesh Phulwani,Mass Merchandisers,Closing,What's open and closed on July 3 and July 4? See which stores are operating. - CBS News,https://news.google.com/rss/articles/CBMikwFBVV95cUxNMV95dk9nSWw1YUdCRDlEWS1oQ2F5WUctV1ZJR3pfRU9lSnllMERYR0RiN1BPQWxqTE9xRmlEaTgtaTgxVkttRUJPV1M5amV6Mms4WU9kaUJ2MFI2VGZ5OENzZGZ6RWw4M3dlSl9tc3JmU0Y1ajF6aEdLbFlNRXhsdDB4NTJLbzMzSlctbXB4b0IyTlk?oc=5,"Fri, 03 Jul 2026 10:00:18 GMT",What's open and closed on July 3 and July 4? See which stores are operating. CBS News
Office Depot,Dhiraj Manghani,Mass Merchandisers,Closing,"Former retail giant closed over 1,000 locations - thestreet.com",https://news.google.com/rss/articles/CBMiiwFBVV95cUxNUlVUMUoyUUE5OWJqZ05QX25RQUdjcUU4MGp1MXNlcFN3NkFKTTg2bDZsNnF2aEZiaXFDWDhFREtKR3R6X2lWZmR0WVRRS2YzdzdNUzlsSjF0dFFnR0dHZURGUDRSdEJwQXB3YklWWEZwdlhac3VuNkR5MzRESG5iZlp0WDJfX1RBbEZj?oc=5,"Sat, 04 Jul 2026 15:07:49 GMT","Former retail giant closed over 1,000 locations thestreet.com"
