Store,Analyst,Industry,Type,Title,Link,Published,Summary
Barnes and Noble,Parth Chelani,Mass Merchandisers,Opening,"Barnes & Noble Opens New Store in Lexington, KY - WebWire",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBRVmdCYUlEN3cwQzVRQ05vVFFCclNzSDdtTHBlWHUtaUxfS2Nad21mZnJaalliVlhuc1liVzVMaEFvYkZlSUEycGZJREVjVjZuazdHNHd3czlmUjJsTGM0TA?oc=5,"Sat, 22 Aug 2026 15:43:49 GMT","Barnes & Noble Opens New Store in Lexington, KY WebWire"
Barnes and Noble,Parth Chelani,Mass Merchandisers,Opening,"Barnes & Noble Returns to Costa Mesa, CA - WebWire",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1ZVlFyS01rUzVXNG5aeVk0bjBrS2xiNnI2VmxtdmpVQno2dkZuX3dhVjVoMl90UUNNNVdNVV9qcXJZcHhTc25LZUh2bmVfQkt0dHVOQVZiVUpqT1ZURVFMMQ?oc=5,"Fri, 21 Aug 2026 17:59:57 GMT","Barnes & Noble Returns to Costa Mesa, CA WebWire"
BJ's Wholesale Club,Parth Chelani,Mass Merchandisers,Opening,"BJ’s beats Wall Street on Q2 profit, revenue; new Texas store to open - Chain Store Age",https://news.google.com/rss/articles/CBMijwFBVV95cUxPdDYzUVBZOGM4a0ZSYy1yME02VlhHVFJseTFkWFMxMHJCeDdoa21xTFBBOHZfQ1poSGVRY0JvTGJ0TUgtUTJIcXFKT05vQnctM0JYR3UzVmI2MWtPanZwZzZGX1dIOF9rYXhHeTR6OXg1bmVmRVJtR2d4TXo3d09sanZuTjZVUFR2T2Y2aXZrNA?oc=5,"Fri, 21 Aug 2026 15:22:05 GMT","BJ’s beats Wall Street on Q2 profit, revenue; new Texas store to open Chain Store Age"
BJ's Wholesale Club,Parth Chelani,Mass Merchandisers,Opening,BJ’s Wholesale Expands to East Texas - Realty News Report,https://news.google.com/rss/articles/CBMic0FVX3lxTE0wTzktWjhmMFRNaXNCT2staHdwWUNRLWU3bnFkaXFGdlNTZkFnaHFTclhzc0x0VGpUbk9DVzNiUVFpNkppX0R1NWJxMVVaLVZfR0pCeUtoejQyRUxLTEJDOERwMEFnYmRpOXRLWTBVMHJ6WUk?oc=5,"Fri, 21 Aug 2026 14:12:44 GMT",BJ’s Wholesale Expands to East Texas Realty News Report
BJ's Wholesale Club,Parth Chelani,Mass Merchandisers,Opening,BJ's Wholesale Club Continues Texas Expansion - Store Brands,https://news.google.com/rss/articles/CBMid0FVX3lxTE5tUGlRWGJMaXp4N0hzLUI1NEVTRVF1NXZzRUMtVENDNF9YTllyRGpyRW55bm1KQ3QtanRPWHFpWTZQZkhzYWthSDRaTU5VZWt5T0VGOW5zUVRTMG9zWnlWajlySVR5cWQxLWs2T0d1VDlKY1NsQ0xr?oc=5,"Fri, 21 Aug 2026 13:42:35 GMT",BJ's Wholesale Club Continues Texas Expansion Store Brands
BJ's Wholesale Club,Parth Chelani,Mass Merchandisers,Opening,"BJ’s Wholesale Club announces new Tyler, Texas location - Investing.com",https://news.google.com/rss/articles/CBMirwFBVV95cUxOOEpycnB2cEwzb0t0bVF6VzZHeWw1OWxLNlBBd0R5NlJlZi1oaHVyVVFzTGhFaW1OX1V5UUNCNTFTWWhJR2g4bzZwSHF1OVItaEN2TWRBbVhfSjBFQzYwbjd2aTg3Tnl5S0hBejRsUGdmRTEtRFFmYVdqbXV4amlBdTByMWY3eGFBUUtGMDlxd0hROWZCQUFSdmpMS1ZSRzM4dXRHSzN4OV9vRmFySTM0?oc=5,"Fri, 21 Aug 2026 13:25:18 GMT","BJ’s Wholesale Club announces new Tyler, Texas location Investing.com"
BJ's Wholesale Club,Parth Chelani,Mass Merchandisers,Opening,BJ's Wholesale Club to Open New Location in Texas - marketscreener.com,https://news.google.com/rss/articles/CBMipAFBVV95cUxPLXhJQmZRNTlreWJjMVlaZ2JSRHgybjlJdGtoeHE3d3pEMFp0RFBPUDRXUk9QY2NqVzdpQ0dWT2dLNGtxSk5QcDg1akVZelBmVFBhYWE1M3E3eHVzUkFxWGpXVWJZcFJvWlMwMEE4OTNHYndRWmtsMVljTVl0LUFWbDVmMVB4amxmbnBQbmxVRDJVd2JfVDJ1UGZIQkJHcjdyN3pqcw?oc=5,"Fri, 21 Aug 2026 13:24:12 GMT",BJ's Wholesale Club to Open New Location in Texas marketscreener.com
BJ's Wholesale Club,Parth Chelani,Mass Merchandisers,Opening,BJ’s Wholesale Club Continues Texas Expansion with New Location Planned for Tyler - Yahoo Finance,https://news.google.com/rss/articles/CBMinwFBVV95cUxQYWlpTUhKS1h6MkR6eTVNSFVTMmFIRVEwck16TGRIR2JFc3ZDMmliVF9tUmhNRUFwZURnVkhFWVNrVDdVdkhmUG1fN0dSSG56Vm5HdVFiYlp4bEZoM2RZNjZEQmJjV2lTR1lxaV94Z2pQWlFsQUxjckM1eEtnS1dNV1MzQW1uNzFoU25HekZJTmlMbFRVZmUyRC1HTGVFZ2M?oc=5,"Fri, 21 Aug 2026 13:00:00 GMT",BJ’s Wholesale Club Continues Texas Expansion with New Location Planned for Tyler Yahoo Finance
BJ's Wholesale Club,Parth Chelani,Mass Merchandisers,Opening,BJ’s Wholesale Club Continues Texas Expansion with New Location Planned for Tyler - Business Wire,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQRWNmSk5jNnR3OWdJV0dwRk9ORDh4RnRnWk9Ja1lKb1dhTXFmTDRZZEI5WFIweEtXV3p4NlowSWJZSVVURVBONXB1YnB0Y0pmWFl5M3pDMm00Uk11UnhRYnNGMmlXQXBmOWRkVjgwblZKNmJuY3BUX3VLM0c4cjRFZ1pmTWpwd1M3VWZCMHpxaVdYd2w0UGFQNEZUQjFTdks5RG1IUUxOcGR2RC1qZG1pc2k4aHlUczRtLW1NWnBVbGZCbDVrbXRkMVhUMXdfR0FQSVZ3?oc=5,"Fri, 21 Aug 2026 13:00:00 GMT",BJ’s Wholesale Club Continues Texas Expansion with New Location Planned for Tyler Business Wire
BJ's Wholesale Club,Parth Chelani,Mass Merchandisers,Opening,BJ’s Wholesale Club to bring up to 150 new jobs to Tyler - KETK.com,https://news.google.com/rss/articles/CBMiekFVX3lxTE1PdXM1UWNkVmVraHRKRWRtY2xYNjdCYWt0WFlULWg2MTF1M3NOdi13QlBMdHZTc1JvaEtZdGhaQy0xNVhrVmExLURFWU5fS2tMUHZJYlNBMERuZldLdjhvTmwxMTNKY1ZsT09Jd29YVUZVaXl3QlRVeEdR0gF6QVVfeXFMTU91czVRY2RWZWtodEpFZG1jbFg2N0Jha3RYWVQtaDYxMXUzc052LXdCUEx0dlNzUm9oS1l0aFpDLTE1WGtWYTEtREVZTl9La0xQdkliU0EwRG5mV0t2OG9ObDExM0pjVmxPT0l3b1hVRlVpeXdCVFV4R1E?oc=5,"Fri, 21 Aug 2026 11:11:48 GMT",BJ’s Wholesale Club to bring up to 150 new jobs to Tyler KETK.com
