Store,Analyst,Industry,Type,Title,Link,Published,Summary
Barnes and Noble,Ashwin Nair,Mass Merchandisers,Opening,Barnes & Noble to open new East Village store - Crain's New York,https://news.google.com/rss/articles/CBMinAFBVV95cUxNb194RjVkYVoya1lBYzFBcjhjWmpnVFBqSjdMazBxWWJJZDBVYk9mRmdtaFhFdE9DWUFqSkRlT2tYdm55WU5fRzM0YldPWU9DQkhHZHk5dnFzbGtGeEc2QTMwZEhzelg1d2JTOWZwQUJpak9MbW9hU2x4TURxbFVZRjU3MklNY0o5Y3JTV2c1Sll3X0FpRDEySDJybHc?oc=5,"Wed, 27 May 2026 16:54:00 GMT",Barnes & Noble to open new East Village store Crain's New York
Barnes and Noble,Ashwin Nair,Mass Merchandisers,Opening,"Independent bookstores are multiplying, although many people still think they’re dying out - Capitol City Now",https://news.google.com/rss/articles/CBMixwFBVV95cUxQeGMtZkdPTnNnTzRRNFBka2N1bkpkamF1OU93LVA0WVNYdDNQYU41MmpIR0pKNGFqTVhyS3ZVc21HX2NMU3k2cG1TUVBrOGVvT3hyQ2llZ2hLMzk0T3BDWGtyckludDFQa2k1cDJTWFhLVnd0TmczeEM3cHFwc3dqWi1EYV9qVmpITUZVMWVGVmh0S3RqRnM1dU01dlJTWDJPbEMxYXZWWV8wcG1NQ0l6OEdBMW5zX0xMTGpiUjJHUld0ejd3cE9F?oc=5,"Thu, 28 May 2026 18:23:20 GMT","Independent bookstores are multiplying, although many people still think they’re dying out Capitol City Now"
BJ's Wholesale Club,Ashwin Nair,Mass Merchandisers,Opening,"BJ's Wholesale expands, and it's getting closer to Southwest Ohio - Cincinnati Enquirer",https://news.google.com/rss/articles/CBMiwwFBVV95cUxPNG1vQ2s2UHZEWHcxZzFoakJ2clVEZ2NjclkwU0RLWXJCLV9WaGFnM3NJV2xGb3Y2ZW1ISWR0MEF6MWlmOTFrUXg4ajJPMTBRUjhaUVRRYmdWaGFzemFiWDBsVHpQbGt6R2hZcTA3YlN6bVE1WmxtQlZzWlgwV1p4alFENDJ4WjE5RzA0OTNvbEpDVW9pTGRqMlhYVExIQ21xOENTekVCYjBsQmdoOTA4MVd3dDU2S2ZrWDdtMTBPMGUwMTA?oc=5,"Wed, 27 May 2026 08:14:00 GMT","BJ's Wholesale expands, and it's getting closer to Southwest Ohio Cincinnati Enquirer"
BJ's Wholesale Club,Ashwin Nair,Mass Merchandisers,Opening,"BJ's Groundbreaking in Lecanto, FL - Bluefield Daily Telegraph",https://news.google.com/rss/articles/CBMiwgFBVV95cUxQUGxEYTQxSUJyZzFBR1pHS25iYkQwSWxsTkRRYlBlWk5tRDl5RkpER3VMMU9oTzNnRFhPdFkycndDMFA3ZzhmdVBVbGRUNE5DaXUyc1ltbWNCemdTcW53N0F2VFdZUnE1MjVUVTF1UGhoUnRvQ3NUTEhQMGtLUUpXQnIxVjFudEV5RXJDUGtqeVlHY2Mzc2ZCQzUwVUNVMm82NzZXeDhaM3lQZDhsenhYU04zVHV1NmtreVNGQUszQ2Rldw?oc=5,"Thu, 28 May 2026 20:11:28 GMT","BJ's Groundbreaking in Lecanto, FL Bluefield Daily Telegraph"
BJ's Wholesale Club,Ashwin Nair,Mass Merchandisers,Opening,BJ's Wholesale Club breaks ground on new Port St. Lucie store opening this winter - WPTV,https://news.google.com/rss/articles/CBMi3AFBVV95cUxPWnpvaXYtV1R2RlpmRWRBZkMxYWFHdFRfMGxMdDBPTUJtZ0ZsdXRaNG5LWnhBcTRBMHNSaFhDRnBmMHhYM04zZERLWXpLMEc3bHJyQzRiUWtFVXdtM3BRcnEzaHNURjYwMDlxa0JiLUtGZ1N4RldDa1RFeDl1TzVwZzZzYWFUZVYtTVZpYWx3S3BJeFo1OWVTSG5Qd1czOU4yc09KWEI5UEQzVzFhZFdJQUlJeENnVG9SU3N5aEs4N0FFMzczOFZiQ1JLckl6Tm5SQmxvQVB1NklXQkQw?oc=5,"Thu, 28 May 2026 17:42:51 GMT",BJ's Wholesale Club breaks ground on new Port St. Lucie store opening this winter WPTV
BJ's Wholesale Club,Ashwin Nair,Mass Merchandisers,Opening,"BJ's Groundbreaking in Lecanto, FL - Times Argus",https://news.google.com/rss/articles/CBMivgFBVV95cUxQclRFd1dFNktCMHhER3JldHF0R3piLXJxSWNYZG5RM25xVmFUTU5vM3loMUZMc1dSZ0tjYTRzLU51TmdrM3BtSHBXbldJNzhWZGZKOUl0MDJDNUpJZzZYZUZZV1pzNkZDUDB1WnZVa0xoQ1lkaTVKUGxaRkdqTDZmQjRGT2xqYzlxVlpxQlpGUmY4MlpRMUhiV2hHaHZJdFg2S01OVjVYNWg1UC1NQnAzcEJWUXJTempSdjVpb2pn?oc=5,"Thu, 28 May 2026 13:16:42 GMT","BJ's Groundbreaking in Lecanto, FL Times Argus"
BJ's Wholesale Club,Ashwin Nair,Mass Merchandisers,Opening,"BJ's Groundbreaking in Lecanto, FL - WV News",https://news.google.com/rss/articles/CBMitgFBVV95cUxQdzJNbkZiLXNfeTMya3A1c293b1ZMTEtDZ3JoN3k2YU1zMVowMlBQam53RVRkeDEyeV9jd0ZjOUlOZm1JY0FwTEZQYzd1eVJ6U29WRG04R3U2QVoya2RvVUpDZEtTOENielpscVVuUnFDSDJxM2ZtSDBZLUZQelVBQnF2TTVZakRnTlVaN1VSM0hqWE1pZ0NLVGZYTmc2aTlDdmwzTlZHaGkwSkpaem5qOC1tT1Aydw?oc=5,"Thu, 28 May 2026 13:00:53 GMT","BJ's Groundbreaking in Lecanto, FL WV News"
BJ's Wholesale Club,Ashwin Nair,Mass Merchandisers,Opening,BJ's Wholesale Club starts building SW Ocala store - Ocala StarBanner,https://news.google.com/rss/articles/CBMixwFBVV95cUxQQk12eTdFY1NSM3I1UzZNTkI0azlNdG8xQTZWSk9nTTQxeHJDbHVYVGtGM3lMV2RJZ1A1UVVUZkgtUXhaUnMzUjhQYUt1T1lrZ2xPLWhnMHU3cVVlVkZNUzA4LWhMb3o5NkVOeE1lMDhidWtIc05YZ2dHWGE5em92UW1TNWFlYTNDSXZhejd3am16WEtlNmpkMnNvSGJIQ28zZXNRNDAyZ2ZfTjVqOVpyMVdhRmZMUVZjSFNudVhBZThWSFFSLWxv?oc=5,"Thu, 28 May 2026 12:55:00 GMT",BJ's Wholesale Club starts building SW Ocala store Ocala StarBanner
BJ's Wholesale Club,Ashwin Nair,Mass Merchandisers,Opening,"BJ’s Wholesale Club Accelerates Growth with New Locations in Kentucky, Florida and Indiana; Bill Werner Comments - AndNowUKnow",https://news.google.com/rss/articles/CBMiyAFBVV95cUxQWGJpN3NWVWcwT1dNNEcwOERlWmN2R1h2bVY2bDZSUENmWWN5UHBQX0tJMWdVMGM2M1I1RlY0SVJ4UXZUNGQwdjVTZGRDSUg1aUZXd1Jlckg1UEdkOUdteFcyOUczTkgzMDhWWk50UWFuUm1lLWNJWUdhUnB3eTRUUzk1M2tKcFJNU3hFcGpZX0hqQ3ZQQlZkVVlSYVpmdlBsT2xkcU1CLUc2N0ItbTBqU25pSlZha3hpNFcxSjFJSnVoaHpMeWpvbA?oc=5,"Thu, 28 May 2026 05:54:31 GMT","BJ’s Wholesale Club Accelerates Growth with New Locations in Kentucky, Florida and Indiana; Bill Werner Comments AndNowUKnow"
BJ's Wholesale Club,Ashwin Nair,Mass Merchandisers,Opening,"BJ's Groundbreaking in Ocala, FL - Bluefield Daily Telegraph",https://news.google.com/rss/articles/CBMivwFBVV95cUxNUEpKc3lkLTR6allnMGZTb0lvUi1yaFhfQlNoaWNPVGE3M1F4SEJUc1ZQYTJGcjh3QXRWUmp3U01tTkNqY2xNUUJGckROWTd4bHMxeldjeFFMSEh5NXNGMTJmenh1dm94U0F0czF5Q05FSTM4dUQxWWhWZFAwVFExdzEzOUdKMEpjMk1ZVzFqemVQVzRZU2RfNGJaZWJBTDVQa0o2OHp4ZlFZUzNObHplRWo5OFFpRy10TjBsUFRLNA?oc=5,"Thu, 28 May 2026 00:05:16 GMT","BJ's Groundbreaking in Ocala, FL Bluefield Daily Telegraph"
