Store,Analyst,Industry,Type,Title,Link,Published,Summary
BJ's Wholesale Club,Ashwin Nair,Mass Merchandisers,Opening,BJ’s Wholesale Club expanding in Florida with 3 new locations - WFLA,https://news.google.com/rss/articles/CBMimwFBVV95cUxONFdkYUlTc09KZExjcWdlLXZqRXlucU44QVFXbzZBemdQM0tELW93aHpfRXgwSkxuWDdMbmJUclh1ZnNOWlByTU5CbW5CM293aGFEVUd6X2RRbkFJQ1RQaWNnZDZTMzJGTWF5SldlemtqYmowc0ZkOUFmY0tFei1LTTlDUzNSX1JoVDQtRXdJa2dyVnJ4ZkZnWUlWRdIBoAFBVV95cUxPZ0pWelZDUTlhcUpYRFd2SmNZcV9DZExrMm5BZVBNOVZLUl91enZMclc2SDZTNzM0ZklGaDVRd2xvM21QWm1ZaWtMUGVGb25WZ3BDeVRpQmJoRlNVQk5OV2JFSW5zOWE1cEc0eUphUmpvR1lDQjd1TE5ZMzlQM2xkZmt4NTM1ajRrZWlCOGJ6QTVtd1BfWUxFLXFQajJwYUZi?oc=5,"Sat, 23 May 2026 11:27:42 GMT",BJ’s Wholesale Club expanding in Florida with 3 new locations WFLA
Dick's Sporting Goods,Ashwin Nair,Mass Merchandisers,Closing,42-year-old sporting goods chain quietly closed over 175 stores - thestreet.com,https://news.google.com/rss/articles/CBMipgFBVV95cUxPVGxjOTF6aHlib3ZYSDNBWlI4d2ZoNW9TdnVCTGZ6WGt5WF93S05faERTRE03bTVJYUR2UE9GaHR4UEd5X2tkRnc3dzZ5UkhWVVRZMFJXQWhTVl9lRWdqRFRQVlphNDA3Qnd6N3Z6SE14UGlWalI3SUYxY0l5emlZbDlwS09hVmQwQ1RPOTVnM3VYbjZMeVBubTFFSlhKSWNqcFpKaVRB?oc=5,"Sun, 24 May 2026 14:59:14 GMT",42-year-old sporting goods chain quietly closed over 175 stores thestreet.com
Dollar Tree,Ashwin Nair,Mass Merchandisers,Closing,"Discount retail giant closes 350 U.S. stores , sparing only six states - thestreet.com",https://news.google.com/rss/articles/CBMitAFBVV95cUxOZFdjOVVJakZCMXo1bVZNaWpvQ3AtcS1BaFFuWTBtRGEtOVhjTFhuekRCaHoxOGczc1JYYXdDVnJkb2x2aHdhUTRBZlRHOE5fbW8tVkNOLW12V2JneDR3VmVaY2I1S3loMEt0RlhWWGJROVB2LUtxcmR5a1hkUUU3alpqT3ZUYUZDOHhYVEdCV2JvSGNJV0NpOTE4TjhkX1ZaRTd3ZGNYNWZJNER5ckVkZng3cGg?oc=5,"Sun, 24 May 2026 14:57:12 GMT","Discount retail giant closes 350 U.S. stores , sparing only six states thestreet.com"
Autozone,Komal Agrawal,Mass Merchandisers,Closing,Motor Oil Prices Are Projected To Rise in June. Here's What Prices Look Like in May - autoevolution,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQVU1KdW16N1h0YW1lQUxXUmsxRFdDZ3M4U0FnSlNpTWEyXzI3NUNPSHhhYjBWX3Yyby1rd3diSTBPdmEzY2trNVd6TkZEUV9wekFpdDJnalk3d3VIaFhJX0RESkFHM0dsRTJ0aWdNR09pWjdEbGdtaXFuREVnRTNZYUtvd1NzazdPeTBiMThYSW44bDdqWGVRQVlndEQ4NzNKdVRSU3l5WDkzd2FaaDdZWmJ0MEZseFJPelJQR3U5dUdYbHFoSXZHeQ?oc=5,"Sun, 24 May 2026 12:17:10 GMT",Motor Oil Prices Are Projected To Rise in June. Here's What Prices Look Like in May autoevolution
Family Dollar Stores,Rishi Nagar,Mass Merchandisers,Closing,Family Dollar Closed 350 Stores - AOL.com,https://news.google.com/rss/articles/CBMigAFBVV95cUxQTkd1RS1SeUZfeHlURkxYNlMweS1ad3duYUdSclo0VFJsU1kxaWxfbHg1SWhlNjB3elRlcFlBNXpUNkd2RU4xWEFMVEtPLUpiOGl1UW12TnpLSGxOSXZ2MVhPR2dieVhoOUlvT2NVN1BqWWlaNTBUdFlpMFhSa2lfSQ?oc=5,"Sun, 24 May 2026 16:08:46 GMT",Family Dollar Closed 350 Stores AOL.com
Family Dollar Stores,Rishi Nagar,Mass Merchandisers,Closing,"Discount retail giant closes 350 U.S. stores , sparing only six states - thestreet.com",https://news.google.com/rss/articles/CBMitAFBVV95cUxOZFdjOVVJakZCMXo1bVZNaWpvQ3AtcS1BaFFuWTBtRGEtOVhjTFhuekRCaHoxOGczc1JYYXdDVnJkb2x2aHdhUTRBZlRHOE5fbW8tVkNOLW12V2JneDR3VmVaY2I1S3loMEt0RlhWWGJROVB2LUtxcmR5a1hkUUU3alpqT3ZUYUZDOHhYVEdCV2JvSGNJV0NpOTE4TjhkX1ZaRTd3ZGNYNWZJNER5ckVkZng3cGg?oc=5,"Sun, 24 May 2026 14:57:12 GMT","Discount retail giant closes 350 U.S. stores , sparing only six states thestreet.com"
O'Reilly Auto Parts,Bhavesh Phulwani,Mass Merchandisers,Closing,Alex Palou closing in on rare Indy 500 history as rivals watch modern dynasty unfold - Read Motorsport,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPRlV1VTc1dUVZOGtnTmdhUkRkWTJGRjg3c1VMN2Yza1Z6RlNZbHhxV3hmbVJiYm10SkNtQUx1NzdhT180dUN6SDc0WjJYVUc3VWtRYmxxYVh2aXZ4R2dVb0tmYVpXdnFYeHlvU3VXMXd3eDJGck1wSDR4YmZudTRZanE2cDJEalJON3k4NzdXQW1FQlZyUjd3ZFdmZFg3TGhsYmttbnY5Y2VoUlRnMURXSXVDZ0dfSzc4cXlnVU4zZjk?oc=5,"Sun, 24 May 2026 17:34:35 GMT",Alex Palou closing in on rare Indy 500 history as rivals watch modern dynasty unfold Read Motorsport
King Soopers,Moksh Kashyap,Grocery,Opening,New Discounts Added! King Soopers Closing Belcaro Store Soon for New Location - 50% Off Closeout Sale Now! - Mile High on the Cheap,https://news.google.com/rss/articles/CBMisAFBVV95cUxQanpnT2ZBd2xoaks3QmttcG5mTURhb3cwS0RpMUdZbEtuMmhXLVV2alVNVDZhZzFkMW1pdUFvOGJoM0tOMTloenlGbFpGVmpiXzc1NVFNbHo1ckh2M0xlMGxMaWV1UTBYaGJVVURZSUw0eHdMeExxUjRzQWhYejRCZkl6WXNIcDNHZXN2WU9BbU1Ga0VfVGdIb19vX1RYbUY4NGlNdnVGVi1QR3dPY2d4TQ?oc=5,"Sun, 24 May 2026 15:16:16 GMT",New Discounts Added! King Soopers Closing Belcaro Store Soon for New Location - 50% Off Closeout Sale Now! Mile High on the Cheap
King Soopers,Moksh Kashyap,Grocery,Closing,New Discounts Added! King Soopers Closing Belcaro Store Soon for New Location - 50% Off Closeout Sale Now! - Mile High on the Cheap,https://news.google.com/rss/articles/CBMisAFBVV95cUxQanpnT2ZBd2xoaks3QmttcG5mTURhb3cwS0RpMUdZbEtuMmhXLVV2alVNVDZhZzFkMW1pdUFvOGJoM0tOMTloenlGbFpGVmpiXzc1NVFNbHo1ckh2M0xlMGxMaWV1UTBYaGJVVURZSUw0eHdMeExxUjRzQWhYejRCZkl6WXNIcDNHZXN2WU9BbU1Ga0VfVGdIb19vX1RYbUY4NGlNdnVGVi1QR3dPY2d4TQ?oc=5,"Sun, 24 May 2026 15:16:16 GMT",New Discounts Added! King Soopers Closing Belcaro Store Soon for New Location - 50% Off Closeout Sale Now! Mile High on the Cheap
At Home,Rahul Shinde,Housewares & Home Furnishings,Closing,"Japan’s izakaya pubs closing at record pace, failing to attract foreign tourists - Japan Today",https://news.google.com/rss/articles/CBMixwFBVV95cUxOVHRXX2o3RzRzYXFVS1ZZbzJCek5nYlpEOWoyUWtheTNNal9DdnU5S0J5SENodXhXMFZGVkJmbjB3a2JzekFKT2FGVnBUY3hPNEowVTNmZDYyVU1IMEpRU0lOMzNLZzE2NlVGUGhrN2R4UW42S0UxTE8wSS1JS3NDTmowaUtGSUF6RVh0NTFlSWVTT1RXS2NiYXQ1MUQyRjZ1SHhHUk15ZDNIdjBvRUtSdXdCRVVTR29xMVBBSUZleE92UW5CLWRv?oc=5,"Sat, 23 May 2026 21:25:00 GMT","Japan’s izakaya pubs closing at record pace, failing to attract foreign tourists Japan Today"
Raising Cane's,Rahul Shinde,Restaurants,Opening,Here’s the latest on Raising Cane’s expansion on Long Island - Greater Long Island,https://news.google.com/rss/articles/CBMiswFBVV95cUxNbmNqQ1FOMGUzTk94RXp6cDJXcG1xWHhGR280M2IzYmpuM0tYTHRiVlI1U0NkU2p5ZE5ZWmRkX25aRFBtYVIxVE9rUTFON25PQUIwUHhzRzM2OVpNVEg2NHZnQy1YdnpBSXcwVlFNbXdldE85UDRsVHhucFpkY1F5Sk9pTDZmMzZQMGxBcUZMVDhqZGVyRW5QSFFPcXVFemtvX193Vjl5WmN1eXk5RlRoN294QQ?oc=5,"Sat, 23 May 2026 22:38:29 GMT",Here’s the latest on Raising Cane’s expansion on Long Island Greater Long Island
CVS,Dhiraj Manghani,Drug Retailers,Closing,CVS sues Tennessee after Gov. Bill Lee signs Fair RX Act - The Tennessean,https://news.google.com/rss/articles/CBMiywFBVV95cUxQUUlvQTFFU3laZHZRanV1RGZhTUktOGtrWEpnMTFaejhIV2t2Qlo0dkZfdjJYZmd6c3E0TEx5ZEg3aGpYMjFvTjVWLVNGTHZvYVA2WlZUdzQ2aWk3TzZ2ZGhtdjQ0Y01XTmwyLXNHZmtNU2lIaXdQNEJseS1lRFlORjBzd2ltNmxERGRzSTVpSEMtNklxRHRkV0N6ZnpTZFZpSTZSRTh4SWs4NW5GbHMxZ2o4NGg2cU1fVDJWb2M0U00wQjFaaWp3VXJrQQ?oc=5,"Sat, 23 May 2026 16:00:00 GMT",CVS sues Tennessee after Gov. Bill Lee signs Fair RX Act The Tennessean
