Store,Analyst,Industry,Type,Title,Link,Published,Summary
Barnes and Noble,Ashwin Nair,Mass Merchandisers,Opening,Popular Bookstore Opening New GA Location: See Where - Patch,https://news.google.com/rss/articles/CBMijgFBVV95cUxPbk01MGhIeXdSNW5ybTRiRTliZnZ5T3U4dkRwakJ0N2FSeFN3TTBWSThER2ZUeExkZ1BSYmdVS2thWjFWUnplZFUzWk9PWk44R00yMWdsVnlPLXR3SFU4RXhNaXBBZ25jSDJwZVJOYVB1ekdSY0loM21IWjk4WmZveE5DeTdINFBGVFF3UmdR0gGfAUFVX3lxTE5zQktMLTNmSTdSYko1S29PYlNlM3VSS0FQbmNhRlNtYUp5cEpycG5qREpqNWF1WFJRQldpazVLNmFmSVdsMWkyUU9mZ1puNmVlTjVYS2RBZVp0MURSMDhtSkJRQ2ZUWjc5a3A5TGhWWkgxRlZwbFJkbVdCWjBFSGRxMzNZM093bW42blZYdmVfdEp3MHcyeHVlcmgwOTZQcw?oc=5,"Tue, 07 Jul 2026 19:56:00 GMT",Popular Bookstore Opening New GA Location: See Where Patch
BJ's Wholesale Club,Ashwin Nair,Mass Merchandisers,Closing,Roof of BJ's collapses with 27 people inside the store in Ocean Township - PhillyVoice,https://news.google.com/rss/articles/CBMie0FVX3lxTFAwbE9tMkg3MU9BTnpBOGtGNEF0Xzh5Q1k5WmZheVFWVTgtWm4zdGlmQ21uYWtLcVhCc1VQcUlLLUZqZklwSGJnV1JfWGhtS3B2TUNqbjZsQ3pEeVRieXFkckdTalZYRzVOdjk5SDlld1NZckFwV0U1T0loVQ?oc=5,"Mon, 06 Jul 2026 20:23:42 GMT",Roof of BJ's collapses with 27 people inside the store in Ocean Township PhillyVoice
Burlington Stores,Ashwin Nair,Mass Merchandisers,Opening,New Stores Opening at Broken Arrow’s Adams Creek Town Center - Broken Arrow Sentinel,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQQklUd1ZTSkVxR1h2dF9ycGE4b1R0eDl3UmRUbXpocHJ3SlJNSXpjb3ZfQjZ1U0pzUG0yWHdDa280LUU1M3NONGM5QnlIYU1HaU5kajJHbVduUEtqNkZpd2tMYXdwMHRHWWlZRmo1NTNpbGppdnhlVHVzUng4aDdFVDE3TzRVd0ppanBj?oc=5,"Mon, 06 Jul 2026 18:03:24 GMT",New Stores Opening at Broken Arrow’s Adams Creek Town Center Broken Arrow Sentinel
Dick's Sporting Goods,Ashwin Nair,Mass Merchandisers,Opening,Dick's Sporting Goods set to begin construction on Kyle location | San Marcos - Buda - Kyle - Community Impact,https://news.google.com/rss/articles/CBMivwFBVV95cUxPSzBJNXVnRlo1NnlvemdERUs5ekVCTmluUHJvbWtFbmdRRDhOOUU1c3ZVX0dyR2twLTlwOEdILXRzWnIxYlZKNF9UX1FONzh3WkduRXREekdJMkRJdTJzQl9nU1dhWmh2RnZEUEZvaEtqVGptVndYWFBQZVlqZzNKQnI0R2xYeVVmT1R5Z2J5NmZvUnR6MnVhMzkyemFOUGk1LVU1c0ZRdElNem42cDcyU0hpY1dQZUZpTGcwNWFLaw?oc=5,"Mon, 06 Jul 2026 21:40:00 GMT",Dick's Sporting Goods set to begin construction on Kyle location | San Marcos - Buda - Kyle Community Impact
Dick's Sporting Goods,Ashwin Nair,Mass Merchandisers,Opening,Dick’s to Open First House of Sport in Greater Nashville Market - SGB Media Online,https://news.google.com/rss/articles/CBMijgFBVV95cUxPUTU2QUJhTTN6aHhZSHh3Ym1FY3FmeU1XX29ydjJ6M0Z6V3FfV0xjdGZkaDlaZnNFWXZSY21WV1p3UnIwLUF5WlNvNXhSdUFBcGl3dXlHMm11bExMWjl5MklkakdxdHBobkVuS0lhYnpVbi01eGpOaURuLU9xMVhzM1R4Y1I0UGoxMEhNY1F3?oc=5,"Mon, 06 Jul 2026 13:27:24 GMT",Dick’s to Open First House of Sport in Greater Nashville Market SGB Media Online
Autozone,Komal Agrawal,Mass Merchandisers,Closing,Redbirds hosting free World Cup watch party at AutoZone Park - FOX13 Memphis,https://news.google.com/rss/articles/CBMi3AFBVV95cUxNbFdPOGVoYjVZdGdVTGdTdjdzeWRER2t6UnotRU95NHBSRVhlVEdnTVlneUNPakRldk9KVFBVTWtPU0VjSno2c0dhYVFmN0lFT05XR3VfQm9iUWo2NVl4ZjU1NUJPcmRhN2Nybk9Eb1IzMTd1MThGX1hHX0lxYlYzR0k3WWpfTFo3NUl3SmlTWm1scXJ2V3dVQUkzNkZhbEZWNW80blY0TUwyVzdoVU9OR1lSb2VKVVdTQ2Q3aUFnOXNBb3ZTOXJPNnpQa1NmWUxxWENNVXRoczVTb1h0?oc=5,"Mon, 06 Jul 2026 10:31:00 GMT",Redbirds hosting free World Cup watch party at AutoZone Park FOX13 Memphis
Family Dollar Stores,Rishi Nagar,Mass Merchandisers,Closing,8 Popular Stores Closing Locations in 2026 (Is Your Favorite on the List?) - AOL.com,https://news.google.com/rss/articles/CBMihAFBVV95cUxNQV9mMUJGS2pYZDJ6QWE3YktyeVc1N2ltai1rcUJFeU1mTXpiN2ZTUWZTRFpBWGg1Nnk1R3U0MUFERjI1NHl3UmNaTWFac1oyeWZ2R2VZWGVwRlRQQ2VmR3g0Q1Y0TGlqb1JVbDhOUXc4Y25aeTdNd1BrVm5oVUFjZkc3Vjc?oc=5,"Tue, 07 Jul 2026 09:49:48 GMT",8 Popular Stores Closing Locations in 2026 (Is Your Favorite on the List?) AOL.com
Family Dollar Stores,Rishi Nagar,Mass Merchandisers,Closing,"Goodbye, Family Dollar: More Than 350 Stores Are Closing, and Thousands of Workers Will Lose Their Jobs - El Cronista",https://news.google.com/rss/articles/CBMi0AFBVV95cUxPRUk4czVhZHhodVRyeHhXaERNTDVaMjhxd19iMEtuWXVoZEMtc3Z5aDF5NURBakxmT2Q5ZDhpYjBRR2xBOWlmSkJpLWpxY3gzYkNEV1NZX3ppT2VISkRDQldhYXJMNV9CWnRKUTVELTdzc0ExOFJaVmdwY0RPOUhhd3c3ZzlwQ2dYcjJvcWxXSHZDMzVhNDFfSDZvWnRZQ0s0dmJSZkZQZHR2eXVXTGw0UnlIQ21UR0FrM2hPUzRwczhxcnBLQkNiQVktTTFKQmNJ?oc=5,"Mon, 06 Jul 2026 14:39:40 GMT","Goodbye, Family Dollar: More Than 350 Stores Are Closing, and Thousands of Workers Will Lose Their Jobs El Cronista"
HomeGoods,Bhavesh Phulwani,Mass Merchandisers,Opening,HomeGoods to open 2 new locations in July. See where - Yahoo,https://news.google.com/rss/articles/CBMijgFBVV95cUxOQW8xdHdabXhrNV9DTW9rTEE2cDRFR1l5NERBX21SY1hLbnR6dm92cC1XUTFWblJpQkJoTDFnLWxJTWctMWRkWFBZcnBSd0tMSm9QQUJhVVNzTldKXzNSQ2JhTHl2Z2oxOFc4TlZtWXlJVVpIQXZ3U2xnQTBpMHdKU1huQlJxay03cVRDTzdB?oc=5,"Tue, 07 Jul 2026 16:22:19 GMT",HomeGoods to open 2 new locations in July. See where Yahoo
Meijer,Bhavesh Phulwani,Mass Merchandisers,Opening,What's that going to be at the Orchard Town Center in Glen Carbon? - The Edwardsville Intelligencer,https://news.google.com/rss/articles/CBMiogFBVV95cUxNODljNUZqTElNZ3ZNVzhkcDdIbXM4a1Z3OHNaX1djaVlhVERmTTd4REd4cm5pUE9oRkVQbkFYcFYzWDJGM3NoNTJiZlc2TnRiakQ0R2poMHdsWUNYOHQwcGYxRWl5cTRzRElveHo5cWIzSmg5RU9xOHFyLVQ4eUFJcGVsSlNSWk5zN3djSkhTVDhNUVJ4LUJDQkE3bXRhbWVzSnc?oc=5,"Mon, 06 Jul 2026 11:14:21 GMT",What's that going to be at the Orchard Town Center in Glen Carbon? The Edwardsville Intelligencer
O'Reilly Auto Parts,Bhavesh Phulwani,Mass Merchandisers,Closing,Briscoe Fends Off Bell For Win In NASCAR’s Return to Chicagoland - TobyChristie.com,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNbURyUTNMV0tacGFoZEF6NTNqenpJSlhGRWlXeEF3NEdXdEtuaWhSN290MHBJczBKMUhBSGJXX1RCWjZFbGF0eHhHWHJEWkZQTzdTeXV2ZVFHdkZWbDVPRktzX3ltU3M5S29xWlhBa0tmb3FpTDU1T1RCSkhDS0R3azlOaEtrQ3g1Y0Vac2tPREhuZklHamNIMFlKY2VnaUVvYWs2Zmt0djVCcXc?oc=5,"Mon, 06 Jul 2026 03:04:36 GMT",Briscoe Fends Off Bell For Win In NASCAR’s Return to Chicagoland TobyChristie.com
