Store,Analyst,Industry,Type,Title,Link,Published,Summary
Dick's Sporting Goods,Ashwin Nair,Mass Merchandisers,Closing,Dick’s Sporting Goods may close many of its Golf Galaxy stores - GolfWRX,https://news.google.com/rss/articles/CBMikwFBVV95cUxOVzljWU13Smt6X2I3OVZJeGtGMEhBY2QxNWxyQmhtSTlHaEdoWEJtZXR6SW5qUElqT2RtcDdJTV9vT2RFYXNETVhnalhXNGZvbnhTWFNka2xjNm92dnNEZjNLRlFvdFAtY0NndENtN2lJRlNUM0pXdWJqSUpIYWgtQnV4M0tDZFpRbzRKaFhJWWtyN1U?oc=5,"Sat, 18 Jul 2026 18:22:50 GMT",Dick’s Sporting Goods may close many of its Golf Galaxy stores GolfWRX
Dollar Tree,Ashwin Nair,Mass Merchandisers,Opening,Dollar Tree to shutter 75 stores while growing its overall footprint - Fox Business,https://news.google.com/rss/articles/CBMinAFBVV95cUxOdU1rZnd1RndGZzB1ak8yeDA4SEtHenVfX2JabG94c1Bvc1dLQ2NoLXpqY21YbjlQc3A4NDMxM05keEttcTY3TWFVS0hKSEdDeFlxZW1STzMtZEFBamhNV1o3ZHFZM2ZhSk05cm8tM3ptYWtTaWJITnVna0NpV2VSU2t1S1pMRE9rTlEtNm9vNGc4dEJUbWFZQjc2OGnSAaIBQVVfeXFMTlU5dkJWTzRfLUdyMnpza1pfWTkzNUtNenF6T1NmankwakFFWVhveUhZVDdDa2x5ZmNSWV9ub0M4bjBwcFgwU0lKb3JMaFFWcUJkMWgtOVpYR2FpSDF1bDZyd3p2ODNKazlzb2k2SXpoVzNaaWs1eTZGcXhxNzNnVW5SSEJmSzIwdDNYYjFNOHFEd3B5YUxCV2tsb21aRm00bkVB?oc=5,"Sun, 19 Jul 2026 19:57:00 GMT",Dollar Tree to shutter 75 stores while growing its overall footprint Fox Business
Dollar Tree,Ashwin Nair,Mass Merchandisers,Closing,Dollar Tree to close 75 stores while projecting $20.7B sales - MSN,https://news.google.com/rss/articles/CBMisAFBVV95cUxPMF9oOTU5V2s1SDJTS3UxVUNiSGxPVDg4U2ZYSUt4d0QtNlpKUXZTVGR6SWRuOXcyTmlOUTlZT3lCa1lVeF9GYVlPNzdxX3JiTHdiY2JVQVlDZ045TFlHODljUUJqNmI5ZUFmcFdzZGoxbnhVRGwwNU4yNjZyN2hfTUV3dnZtQzdXOE9nN1hnMjJxQ09LRDJZR05jdTQ1SVVkdEdtTnZqWUU0bUFVV0RxNg?oc=5,"Sun, 19 Jul 2026 06:20:29 GMT",Dollar Tree to close 75 stores while projecting $20.7B sales MSN
Dollar Tree,Ashwin Nair,Mass Merchandisers,Closing,'Not where we want it to be': Discount chain continues to close stores nationwide - WKRC,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOOGp1ZUJxQ1J5ZlFwSllCWDU2MG54blNNS0t6akI5bU5XLUhGaW9GeUlMTU9NT2dKRVgyNFpObllrOE4ybU5sVUZoV3lsUEx1Y0dLX0QxanFPZ3otWlJackduU1phVDdiMmYzRXluVE9QcTA0NFp5WGhlR0hYTHNIdDRkeGw5Z191M2xicmI5RDNEdXphblprYUhYWW95RTBFa1I1Yi1hTzd6dzNuODI3MzJ6RVV4RzJMME9wNlZreXpiS2puYXpzQUxuVTdUV0plM2xmZzRB?oc=5,"Sun, 19 Jul 2026 02:44:27 GMT",'Not where we want it to be': Discount chain continues to close stores nationwide WKRC
Dollar Tree,Ashwin Nair,Mass Merchandisers,Closing,"Discount chain shuts 75 locations, calls its stores 'substandard' - Yahoo Finance Singapore",https://news.google.com/rss/articles/CBMiiAFBVV95cUxNTzgwRjZSSkZ4N1puNV9qRkNBbFo0VTZ6dEJpOERlWXRtTFZYbHdwOW9hdmlyRS1sTTVtMDhmT29YVzI3amx2MTB4cVQ4OUptLVgwbzgzcUpoVVRvTU5XR01QM0REQTNnczM0VlBIaUE4TGs2djBxVERIU2pzTDRxVDdNM293Y3h3?oc=5,"Sat, 18 Jul 2026 19:54:13 GMT","Discount chain shuts 75 locations, calls its stores 'substandard' Yahoo Finance Singapore"
Harris Teeter,Ashwin Nair,Grocery,Closing,"Harris Teeter and Pick ‘n Save are closing stores in six states, sending some shoppers to find a new pharmacy - NewsBreak: Local News & Alerts",https://news.google.com/rss/articles/CBMihwJBVV95cUxNOVhJcmJFdnBSNGRDR0xxbUJ6RmJaTmJoTFc2WXFNby1MRWROb2ozSkM3RXNOdVNadUozcmhzcGozdjJ1MGh4ZXg0dC1PdjctSWxSZ3hFYWw1SDAxSzFVVVF2eUdKWE9nWUo2RmtDM2dQXzF1LXFHNEppX19FNFdVa0VnbmpQU1ZYTmlQbW1PVVNQNUkySVFTVjc1VDg4bHFhVUlBLVN0TV90Xy1JU08zZVdDaWhrX0VteDlDOTVUZlFKdHRNZHNXVmhNd3RYSHpzNnpEU01Lckh4ZVZBcTZBTTl1Yl9kNHlwLUdRbW5ReDFjdTlOYkh5NTA4N3E2eU0zYXlXWDhJZw?oc=5,"Sat, 18 Jul 2026 21:50:15 GMT","Harris Teeter and Pick ‘n Save are closing stores in six states, sending some shoppers to find a new pharmacy NewsBreak: Local News & Alerts"
Golf Galaxy,Bhavesh Phulwani,Mass Merchandisers,Closing,Dick’s Sporting Goods may close many of its Golf Galaxy stores - GolfWRX,https://news.google.com/rss/articles/CBMikwFBVV95cUxOVzljWU13Smt6X2I3OVZJeGtGMEhBY2QxNWxyQmhtSTlHaEdoWEJtZXR6SW5qUElqT2RtcDdJTV9vT2RFYXNETVhnalhXNGZvbnhTWFNka2xjNm92dnNEZjNLRlFvdFAtY0NndENtN2lJRlNUM0pXdWJqSUpIYWgtQnV4M0tDZFpRbzRKaFhJWWtyN1U?oc=5,"Sat, 18 Jul 2026 18:22:50 GMT",Dick’s Sporting Goods may close many of its Golf Galaxy stores GolfWRX
HomeGoods,Bhavesh Phulwani,Mass Merchandisers,Opening,The Forum adds major discount retailer as the I-35 corridor booms - MySA,https://news.google.com/rss/articles/CBMigwFBVV95cUxOZnQzYTBLQlF3ZklWa2xEcHdmWGMyZGR2NHNKTlAxTnUzT0RSNnctVlptb1JWSWUtVDZjRV9LV3puSDExZlZYYTJHUFZWdHFyenJMV3BRMEY1M2lUZm9iUlBOOGR2alIzNnNIb0tidnlYRk5YdzFYVlBOc0tOSmcwRW5LNA?oc=5,"Sun, 19 Jul 2026 12:38:10 GMT",The Forum adds major discount retailer as the I-35 corridor booms MySA
Lowe's,Rahul Vasaya,Mass Merchandisers,Opening,"Lowe's to open new 95,000-sq-ft store with state-of-the-art tech in August - the-sun.com",https://news.google.com/rss/articles/CBMiggFBVV95cUxOZ3N2U0duX0hhZGdKNW5YZWJiMF91YW95U3ZKcy1yR0VvNnZzTy1heDR4bGJHazlvYUM3TGdsdWFnWng4RkU2MlFid285ckxkcGtTdDM3X2JoUTl6QzhsdF9NZzVLWlNvM3V0bXdXMGIyYm5HSEVVVm1ZZWFTQUM5cWN3?oc=5,"Sat, 18 Jul 2026 10:46:30 GMT","Lowe's to open new 95,000-sq-ft store with state-of-the-art tech in August the-sun.com"
Chick-fil-a,Rahul Vasaya,Restaurants,Opening,Chick-fil-A Plans For Second Woodbury Restaurant - Woodbury News Net,https://news.google.com/rss/articles/CBMilgFBVV95cUxOWmVVaHNDQndlTFhFT29pdTJJZWtfbVZzVTZQalNma3JFRTh2QTZoeTlaMm5ZbXBPVG9oUGFObUxHaE1TYWlEOFJ0UnZYYnpMbkVsM05pdTYyaVY0dHZoZnp4b2RvMU5BTmhpZzV4SGNUWENyQjhnUnJOaTVUc21mdm8tQWR3Ny1rVnloaDQ0NENYMjJlVnc?oc=5,"Sun, 19 Jul 2026 07:50:45 GMT",Chick-fil-A Plans For Second Woodbury Restaurant Woodbury News Net
