Store,Analyst,Industry,Type,Title,Link,Published,Summary
Academy Sports + Outdoors,Parth Chelani,Mass Merchandisers,Opening,Academy Sports + Outdoors to open 11 stores this quarter - Retail Insight Network,https://news.google.com/rss/articles/CBMilgFBVV95cUxPUm1XbWdNWTlRVkZhU1haZ0V6Znp2SW01N0puN1FKb0c1WmZGa0UxRHJyMkhLclRCc1ZydUxzWmZKVXZ4YWRSankzSktVd0dYbXRCelV4QUh6OUVuSGRDWmtVMlp1enZvWm5hN2xnZHlBNkdTSEd1Smt5ZGVxVWZvUU1Wbnh3ajE0bTFHWjV4clZ4NHRHcXc?oc=5,"Wed, 19 Aug 2026 14:21:03 GMT",Academy Sports + Outdoors to open 11 stores this quarter Retail Insight Network
Academy Sports + Outdoors,Parth Chelani,Mass Merchandisers,Opening,Academy Sports + Outdoors to debut 11 stores in 6 states in expansion blitz – see full list - the-sun.com,https://news.google.com/rss/articles/CBMisAFBVV95cUxQbC1DVWhuaXZ5ZzZoejEyQUZVR0hQNkhTa3dYYy1mZUI5aDZyYml5VEY4eldJeWk4SF9uODVkU0s4YnR5d1BKcWpucVpfRUQzT2JCSkxGeEh6eFFxOTZsQTlWTGFwM3k1NkdSY29CdktXbWNyMzcxeHVOSDBqQjJ5OFczTmhweHYyWGk5a3pKMi1UUlNNUXJoM2xpNVF3VFk2ZFNLVDc0T3l0aHFaNkd5WQ?oc=5,"Tue, 18 Aug 2026 19:27:22 GMT",Academy Sports + Outdoors to debut 11 stores in 6 states in expansion blitz – see full list the-sun.com
Academy Sports + Outdoors,Parth Chelani,Mass Merchandisers,Opening,Academy Sports + Outdoors plans 11 new stores for Q3 — here's where - Chain Store Age,https://news.google.com/rss/articles/CBMijAFBVV95cUxOSGFNMUdPUDE5LWF6QW9UZXJoc3pTU2hJRHlIMU9IMWo4Y1N6c0NlaUlLLVhUbzBCYmhXZHVMbHVNRlB4ZjRXYWhlakt1Q1lNcGVMZUEtLXFaczRuQlRkNW5ESFVIZHlHc3dIQ09Ha0JsV1NCSDcwSmRxelpiWnpyZklXY1NSblFYQjFlRw?oc=5,"Tue, 18 Aug 2026 14:56:13 GMT",Academy Sports + Outdoors plans 11 new stores for Q3 — here's where Chain Store Age
Academy Sports + Outdoors,Parth Chelani,Mass Merchandisers,Opening,Academy Sports + Outdoors Fuels Growth with Eleven New Stores Opening Across Six States in Q3 - Nasdaq,https://news.google.com/rss/articles/CBMivAFBVV95cUxNYkgyekt0Z2k0dVhtUF9fZWpJUnY5TnI0UkhJRDhhUWxJLWhEWGJycS1EaDItSFctbHdvX183bklnNjVBQ0I2RWZFVlZrVFo3ZFFCRjFybzZJd2ZjVG5GTTY5ODNzZE9Tak1WSndNSDZsckJ0Uk9fQ0pidmpOd1NaT3VLU05GQVgzTlQzYkhlV2dtWThkWkRlUVpOSUkySEpRNlNpVjVHTEE0RWVaS0kxREhTbjVuQ3BiRUp1TQ?oc=5,"Tue, 18 Aug 2026 13:05:00 GMT",Academy Sports + Outdoors Fuels Growth with Eleven New Stores Opening Across Six States in Q3 Nasdaq
Barnes and Noble,Parth Chelani,Mass Merchandisers,Opening,Known Bookstore Closes After 30 Years In GA - Patch,https://news.google.com/rss/articles/CBMif0FVX3lxTE0wNFhlOVdlMlVKUnFXeEFQRG4zZTNSbmFmQ1gxOGpUVmF5WGZvZVFncFlZTG1jZkNxUzZJdWlXdkIxajBmbUc2NDJPWVVnSkdXZDNINGtqRWN3clhGcFFiMFlEZjlvejBodmtxLVlvbzdtMXg4d2xzd3UtMWJCRXfSAZQBQVVfeXFMTmc5RUlpaDNuUEFKcF9NRnh6MXNpUTFwQXM1eV9wYmlGNFhWLTB3dmdHelBQckVWQjFIQ3pwbWlxcHJvTGhQWTJ3VDFYeHBNTkdBT0RVTlZZaEMwenNpOXhYSWxsNmE1M01GbVRCSWxrZFZLZ2Y5dmVDb3RBNDZyczdESm9ad1hESE1fd1hHZU1XVHJFdA?oc=5,"Wed, 19 Aug 2026 20:05:53 GMT",Known Bookstore Closes After 30 Years In GA Patch
Barnes and Noble,Parth Chelani,Mass Merchandisers,Opening,Grand opening of new Barnes and Noble store in the Loop happening Wednesday - Yahoo,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOb0J5M0hVblN1aGppanNaQXJNMWEtd2FzT1Z1b2Nsd2U3SnFYX2NOMnhYalgxdWRCZG15M2o0YWFBMGRWT1E0YzktRTM0LTVZOHhkemNLQTh1N1ctenpWM2wxTjU4VlFxRU1xWDU1b3F4R2dlUVdhT3NqWV9OZXd3cFJENVBUcUN4?oc=5,"Tue, 18 Aug 2026 22:05:00 GMT",Grand opening of new Barnes and Noble store in the Loop happening Wednesday Yahoo
Barnes and Noble,Parth Chelani,Mass Merchandisers,Opening,Grand opening of new Barnes and Noble store in the Loop happening Wednesday - CBS News,https://news.google.com/rss/articles/CBMihgFBVV95cUxNVXpQQkdXc0kyQk12Vlc2WFVqUDFCUnM4Yk9KOHViYU95UzVKYmRlSGJ1Z2N6VkJRQUk5WFVzbFZLTEdKZUt0WGY4R0FmRnotc1otY3pIUlRoU21VMG1pT2o2aUpGeTI4R202MVFsNmwtSTJ1NDRJRHA0M0ViX3lkQmlHNDhJUQ?oc=5,"Tue, 18 Aug 2026 20:38:00 GMT",Grand opening of new Barnes and Noble store in the Loop happening Wednesday CBS News
Barnes and Noble,Parth Chelani,Mass Merchandisers,Opening,"Barnes & Noble Opens New Store in Chicago, IL - WebWire",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBXb3hSZklKYlgwQmJxQjA4Y1RUSG1qeW9zSkdTTTk0MGhCTzRpZFl4WVVTMUFtSjlpeDRVd1d1X01wQjVvczAxUXhpQjFjOHlGdFp4ZmNDQ1MtTW1femRkXw?oc=5,"Tue, 18 Aug 2026 15:47:46 GMT","Barnes & Noble Opens New Store in Chicago, IL WebWire"
Barnes and Noble,Parth Chelani,Mass Merchandisers,Closing,Known Bookstore Closes After 30 Years In GA - Patch,https://news.google.com/rss/articles/CBMif0FVX3lxTE0wNFhlOVdlMlVKUnFXeEFQRG4zZTNSbmFmQ1gxOGpUVmF5WGZvZVFncFlZTG1jZkNxUzZJdWlXdkIxajBmbUc2NDJPWVVnSkdXZDNINGtqRWN3clhGcFFiMFlEZjlvejBodmtxLVlvbzdtMXg4d2xzd3UtMWJCRXfSAZQBQVVfeXFMTmc5RUlpaDNuUEFKcF9NRnh6MXNpUTFwQXM1eV9wYmlGNFhWLTB3dmdHelBQckVWQjFIQ3pwbWlxcHJvTGhQWTJ3VDFYeHBNTkdBT0RVTlZZaEMwenNpOXhYSWxsNmE1M01GbVRCSWxrZFZLZ2Y5dmVDb3RBNDZyczdESm9ad1hESE1fd1hHZU1XVHJFdA?oc=5,"Wed, 19 Aug 2026 20:05:53 GMT",Known Bookstore Closes After 30 Years In GA Patch
Barnes and Noble,Parth Chelani,Mass Merchandisers,Closing,"After 30 years as an Atlanta staple, one of the oldest Barnes & Noble stores in the country is shutting down tomorrow, August 19th - Secret Atlanta",https://news.google.com/rss/articles/CBMid0FVX3lxTFBKV2dQczF1UXJXSERSVTZsbzdmY3hXRHMwakYwWHRLMzJrQkhMWHN4WTlIZS1yZlJ5cmU3bkhiM3VjblJiZ1BCQ1piSy12WUN1Z0pnS0xQWFJJS1lCWDVRUTZiNkU3aGNvM3h4RWxzSUk4VmlFZDRB?oc=5,"Tue, 18 Aug 2026 15:56:25 GMT","After 30 years as an Atlanta staple, one of the oldest Barnes & Noble stores in the country is shutting down tomorrow, August 19th Secret Atlanta"
