Store,Analyst,Industry,Type,Title,Link,Published,Summary
Burlington Stores,Ashwin Nair,Mass Merchandisers,Opening,Burlington to Open New Stores Across the U.S. This Month: Full List of Locations - Revista Merca2.0,https://news.google.com/rss/articles/CBMipgFBVV95cUxNVnk4ZmpLU1oyWTN3c09jQzZ2VVhKRU1aOGMtaW5MTjVzUzlPMFhEZDZqU0RhbVpsZTM2bE9BOXpRbTlhWi1RWEcwTEdwWnJLV09SRWFTTkxoTUM3bHZRekVhZWNpc2F2OEoxQ1UzM0pKdVloekI0Z3UtTjBOWVJsbGlkNUM4ZVpraHV5Z1BLSG0wUFhmeHkycGNxSDF3RU1FRU82UVNB?oc=5,"Fri, 05 Jun 2026 20:03:37 GMT",Burlington to Open New Stores Across the U.S. This Month: Full List of Locations Revista Merca2.0
Burlington Stores,Ashwin Nair,Mass Merchandisers,Opening,Burlington opening 14 new US locations in June. Here's where - USA Today,https://news.google.com/rss/articles/CBMimwFBVV95cUxNS3VkeFFoNl9vY2VNZHFtWnFONmt0N1V5YVJSckNJclZlZFZmbHBMMXc5LXB6TThCVzU3QlBPZGRxYUJnYjc2aVRqZGtSUG1DbFFrRnA4RGNQcE9sMGE1V2dpZHA2Y0Y4SFE0c3dNRjVNeGdESW9oYlpsaXgyQ19ieVE0aG9JejZpNTZJRVlSc18tUHVidXMzWG16QQ?oc=5,"Fri, 05 Jun 2026 15:35:00 GMT",Burlington opening 14 new US locations in June. Here's where USA Today
Dick's Sporting Goods,Ashwin Nair,Mass Merchandisers,Opening,Dick’s SG to Open First House of Sport in Colorado - SGB Media Online,https://news.google.com/rss/articles/CBMifEFVX3lxTFBDQ2ZwQmVUUks2eHFlVENiNzJNaUFDM25jMzhHcmdiNGo1dEQwbWhENzhuYjBQRmZPbkRqVldwcTNpMVpDMzJwQ0FTcUwyWThmQ0Riem1yaHZmRFBBSUhrSENRUkFQemE5N0ZiVVNGZWo1bGY0N3JVVmNyaVI?oc=5,"Fri, 05 Jun 2026 22:12:06 GMT",Dick’s SG to Open First House of Sport in Colorado SGB Media Online
Dick's Sporting Goods,Ashwin Nair,Mass Merchandisers,Opening,Dick’s Sporting Goods Expands House of Sport Concept to Colorado - WhatNow,https://news.google.com/rss/articles/CBMinwFBVV95cUxNdEtqRDRxWU1rY2hwU09oY0w3cTVhU1g3R3BLelJUSmxSRlZfME40T1JEQTVSUXJndUlHYm13a3pON2tOeld5QW5EZXJfWE5EZzQtZVdYTmU5Zm9hUlJlMjZXWHFOb0R5bWlvODMyRHZHVVB0dF9SOEgxbG1NQzE2X2FabXlpdGlhVlJ3ci03d1ZIZ3h1UnNOLXp3WS1sdmc?oc=5,"Fri, 05 Jun 2026 19:11:55 GMT",Dick’s Sporting Goods Expands House of Sport Concept to Colorado WhatNow
Dick's Sporting Goods,Ashwin Nair,Mass Merchandisers,Opening,Dick’s Sporting Goods to open first Colorado ‘House of Sport’ in Thornton - The Denver Post,https://news.google.com/rss/articles/CBMihwFBVV95cUxNb19vLUpwcXpfUzNnMzduMWZCNVVhOElMd2RFUGV4b2U3bkNldGlIMHJMUmNoQ0VFVEhtalc1dDF2Zzdob1lsbHRqNkM4VUR1MjBqYmlCT1FJc19mRVhQUVhBVUlDb2xGSzMwZjVTTnhFZDJUX3B6RUtlYjFqS0tEazRnb2ZQRUk?oc=5,"Fri, 05 Jun 2026 12:00:04 GMT",Dick’s Sporting Goods to open first Colorado ‘House of Sport’ in Thornton The Denver Post
Publix Super Markets,Ashwin Nair,Grocery,Opening,Publix announces a second new Polk County store will open in June - Winter Haven News Chief,https://news.google.com/rss/articles/CBMizgFBVV95cUxOZ0ZmbmJad0FZc19GU242ZE1OVlljU0xhOGFYRzFrZWlVY1NYZXNGN0E4M3hLMVF5M0Mxa1FqZGZpM1ZsOHVHRVRUVnItR1FnVGtFYmRidEhWMkk5WVI4RDNlQzlxQmpJaXlxWDBVU09RUUU1RFNOT2NQM2E1bW53c1kyTTRMSllwLTZjWGhiNTdhQlhONWpaRHhNS0pnaS1KRzVFSmU5LWR5TTJOaUd1cE1JRnVNd3BOYlI3UFlPOVR3Yk96U2lQZGxaSy04UQ?oc=5,"Fri, 05 Jun 2026 14:50:00 GMT",Publix announces a second new Polk County store will open in June Winter Haven News Chief
Walgreens,Komal Agrawal,Drug Retailers,Closing,"South Side Walgreens closing, prompting outcry over pharmacy desert fears - WGN-TV",https://news.google.com/rss/articles/CBMiqgFBVV95cUxOVVNsSG1tMXJSYVJPRks5aktmZzM0eUI5TXBkRlIxMW9fU0phUmFLQlh2cTVkU1Y5c1pxVXJKWnkwZjRBQUdJUFl0SUpPaW9oY3lTODctOER4c0Q1TTQzZzVUaVE0Zk92MXh0M3FjeEdvaHJjcVVqWVVncUJrdmFnbWQtMGpRRTdzc0ttTVdYOUFSTU9HWUFIVURGR3VZcW5KTGUtYkVJMGZKdw?oc=5,"Sat, 06 Jun 2026 21:33:14 GMT","South Side Walgreens closing, prompting outcry over pharmacy desert fears WGN-TV"
Hy-Vee,Komal Agrawal,Grocery,Closing,Convenience retailer to acquire several Hy-Vee Fast & Fresh locations in Iowa - KCRG,https://news.google.com/rss/articles/CBMipAFBVV95cUxNTnc0U1ZsV1A2SFVucHdHajlWbEpKZm8tMDk0OFJ1eVpDMHZic3h2N2plam5ZUFN1U3N1cUtFUTBjUm95SGtrY0FmWmxOeWthcVVOZWtLSk5CQmlzZlZxWjJYeE5vWlJRVU5aSFRTeUNoVVFBeWg4aWFrdVJfVzBncnV6d0RzcWxpSUJSZXJOYlRDRnpINGJ5b2kwb1FNWDlCTVNKdA?oc=5,"Fri, 05 Jun 2026 20:59:00 GMT",Convenience retailer to acquire several Hy-Vee Fast & Fresh locations in Iowa KCRG
Giant Eagle,Komal Agrawal,Grocery,Closing,Giant Eagle closing Central Ohio store - The Business Journals,https://news.google.com/rss/articles/CBMimAFBVV95cUxQUWxYV2FMV2JQbjlHVXpNaldIT09SMENPakJKS052cTJZUW1oSlFsLUFiV1JydzJDZHZ5OEV0Q1pVZmlrMFgzLURVTlVTLWxuMkNYSGFlVEV3VGpXZVZqU3JhRklxQ1ljcVlOUzlZVWk2TDVrMjZGNGRCMHZyQVdrSzBZRTZZOTVFWnhTbHNsUlg4aFowNEM1MA?oc=5,"Fri, 05 Jun 2026 14:00:00 GMT",Giant Eagle closing Central Ohio store The Business Journals
Giant Eagle,Komal Agrawal,Grocery,Closing,Giant Eagle to close Lancaster location this summer - 10TV,https://news.google.com/rss/articles/CBMiywFBVV95cUxOQ3BLYlhKYzhGRTF5WFFqcGx5aEV1UDNQYzZRUGtUbVpPMS1JeDAtT3FJZnZKZi1ITXI4d3MyT0N6SmR6VW5JdHhJZDRHQUlSQzVrX3g1NV9mRXJjdTBLT1ZKQndsTHhaMTVqYnFlS1lPRzNNUF9OZGR2aThfX3BtaWdUWmhYRElRODhhM2EtbTZsQ01rZEVOVlQ1MTBGSnNhZW9XdEhpdVNyc3p0STFxcWhFekhoeWx3OHUtTGladExuampEcXIzQ0hqYw?oc=5,"Fri, 05 Jun 2026 00:10:00 GMT",Giant Eagle to close Lancaster location this summer 10TV
Lowe's,Rahul Vasaya,Mass Merchandisers,Opening,"Lowe’s opens new 94,000-square-foot store in Port St. Lucie - WPEC",https://news.google.com/rss/articles/CBMi1wFBVV95cUxQOWZmMjN2dW1Ic1R2U1lUanFDTTJId2VadXFjY043UVdIWTgyaFI1UFFZWDZfaGVWQTdPc3pJVE5JVjZmckE3UEZDUC1hdnR2bUdDZVBpYkZqUGFXX1U5eFdGZkY3TFhwUjNaVWlIbFp5aG43REdfOWZHandvYXhwWFhCOUJKOUVVY0RHQWkzN3c5QmlfVXZkbHlBbGhmVTFRRGVVdksxWWRvRlpnZlk4S1RBR2p5eHRmT09vVWdqUGpkU1R6SWlXREdGdUlhMEVjZjlESnNxNA?oc=5,"Fri, 05 Jun 2026 21:00:01 GMT","Lowe’s opens new 94,000-square-foot store in Port St. Lucie WPEC"
