Store,Analyst,Industry,Type,Title,Link,Published,Summary
Dollar Tree,Parth Chelani,Mass Merchandisers,Opening,Dollar Tree joins growing tenant roster at The Plant - The Business Journals,https://news.google.com/rss/articles/CBMimAFBVV95cUxOclBFTmFPZm1LSzlzbkJxa0VBbmRab3ZBRmc0YWhreVZqRFBvckZaN0RkMjZGZFJuMWZXZ0ZXSFFYRWVNNnNiSzNjSFJINUd4ZW1oTG5aRi1fNGtiRjhVcUxRR3pVRUxucXZwU2UtWk5SdmpCbTh6MzZmUGR6bk1rak9fZzZXY2drNzZWT0szNkFyMVZVdDhScg?oc=5,"Fri, 11 Sep 2026 20:43:00 GMT",Dollar Tree joins growing tenant roster at The Plant The Business Journals
Marshalls,Bhavesh Phulwani,Mass Merchandisers,Closing,Marshalls-style discount furniture chain closing most stores - thestreet.com,https://news.google.com/rss/articles/CBMipAFBVV95cUxQRUhrMlB2clNaSEdxX1ZrdjI2cHJjdDlFdjR1azczbUxZZVRUVDA1RzNha29oVFlBOTRMUUFGRnk2a2ZFNmZDU1VkcnB0bWlKaFBZUDFWajMwYmtkVndmSlB3TE13T2Jvd2hHdUQ1aVV2dkhmcklJR1UwUzRzTWRnSGRRbE80YnJBU0FmempNaWhHZHBoMVdQRE13WTE1LURHWXd6bQ?oc=5,"Sat, 12 Sep 2026 22:37:42 GMT",Marshalls-style discount furniture chain closing most stores thestreet.com
Michaels Stores,Bhavesh Phulwani,Mass Merchandisers,Opening,Michaels Is Quietly Rolling Out New Store Formats Across the Country (Are You Getting One?) - FinanceBuzz,https://news.google.com/rss/articles/CBMidEFVX3lxTE1hSnBfRnJZWW1rSkpUeFJWV0dNTmU4NlNNXzBLMkZRV1VkVzN3VF9wYU85bldTaTh2SGlsT1ROS283Wi1Hc29tRjUzZFRmczBORUxVU2VZTjBnem1UMEw1dUFWVkZyU0tHU004Z2liSHFsS29s?oc=5,"Sat, 12 Sep 2026 15:00:00 GMT",Michaels Is Quietly Rolling Out New Store Formats Across the Country (Are You Getting One?) FinanceBuzz
Michaels Stores,Bhavesh Phulwani,Mass Merchandisers,Opening,"After demise of Joann locations, fabric is now in 90% of Michaels stores - Retail Dive",https://news.google.com/rss/articles/CBMimgFBVV95cUxOTkthZXk5cmU2bFRKR0JvMnY5MTYwSHBITUhOSGZNSnZKTTk4YTlieVMxQ0VJa1dOQXRnSFkweWtTb0dOWFU5SFo0bDM0ZGNLeUtxNTVnNFlzQXMzaXAwVUlPSnVJQVhSTVlKWjQ2NWt5Zk5vVllSYzVISk5JUmV4WFc0RmJDblF1M3d1QWVYVEZuWkd0bk1UdS1R?oc=5,"Fri, 11 Sep 2026 15:16:27 GMT","After demise of Joann locations, fabric is now in 90% of Michaels stores Retail Dive"
Scheels,Dhiraj Manghani,Mass Merchandisers,Closing,"Springhill Restaurant closing, road projects, business news: Read 6 trending Austin-area stories - Community Impact",https://news.google.com/rss/articles/CBMi4gFBVV95cUxQcGdFc2JfdW9YaTFXajM4RGFoanViaHI3UXczX1BDWGNndFJwNU1tNW5iaGhtOGxjVXBXd2d0a2pzb1ZfTVh5S3dpYkpWWHgydHFlOW5vS1pLck1PdHBMbkM5V0ZyY0NBWnJBb0ZjTFdJTE9RVEZFZF9fNzZPSlpZVzRrM2tlRGdwai1QYlluT05nUnR1X2x6aGJ5RnMxdWdpajRFX0t0OUpSYzNxeGZya1RzY3VORm92c1k1WnpZbVV2MkFTVnVZSTVHYjhMR3h5bmZ0dWJMYXlsR1k3ZVB4TnlB?oc=5,"Fri, 11 Sep 2026 22:15:31 GMT","Springhill Restaurant closing, road projects, business news: Read 6 trending Austin-area stories Community Impact"
Casey's General Stores,Rahul Vasaya,Convenience Stores / Distributors,Closing,Casey’s General (CASY) Gets a Buy from KeyBanc - The Globe and Mail,https://news.google.com/rss/articles/CBMiygFBVV95cUxOR0FQcW5ral9pdUpOdENjcFl0eGxxSVEyR25OUS1JWmw2czVsX3VJZGpoaHJ0OWUtNjVFdkJmMHAydFZDa0EzY1BTanh2QWRoMnRQNXVoZjBXZXJBYmtURG84eWZtQnBibVhyNlRXNUZUbTg1VnVVRHVDdmNZQXl2czFPZ2MzTnZIMGh4WU5qOFRvNjAyakkwZFQ1XzB4ZC12cVJmalktRGNPWFpQRjJUZEZsVEtwY056SGlKMTR3VzdKRi1leWVaQ0t3?oc=5,"Fri, 11 Sep 2026 06:46:00 GMT",Casey’s General (CASY) Gets a Buy from KeyBanc The Globe and Mail
Sprouts Farmers Market,Rahul Vasaya,Grocery,Opening,What's that planned at Blossom Asian Cuisine Buffet in Lakeland? - The Commercial Appeal,https://news.google.com/rss/articles/CBMi7AFBVV95cUxOSndGbmQ3ckdCV0xjNnRPMVZJc284cGx0UUEzeE02UmRJYkxqdFlNNmM0S3Q1N1hwY0RrUU1wM1h0X0VIX3lqQWd2bE1DZXg3ejc0bFpzV0hqd00zeEJLcDRQZ2JTaHNmMHhSRFFBWnZRRkNEWFRIekNISU5PQ0U3WHVHYjVDZDd5RF9pOEFkaDdKOTNyYTloZEtveEpvcUxWQm9TalVTYWZWcE1PZWtTZldUeGxfbmxyYVJUWVdBY0R5aXJmbWFNbVpTR0JCWU5UdVVvWi1FZUdWd1U5UTM2alBRM09kOUE0bGt6LQ?oc=5,"Fri, 11 Sep 2026 10:04:00 GMT",What's that planned at Blossom Asian Cuisine Buffet in Lakeland? The Commercial Appeal
Chick-fil-a,Rahul Vasaya,Restaurants,Opening,Newark's 1st Chick-fil-A to hire up to 80 employees ahead of fall opening - NJ.com,https://news.google.com/rss/articles/CBMiugFBVV95cUxPNXhkNnZkaGFDN3hpV2U5YXlPU0xZOGxETHZRNlN6ajgzS21GY3pMdzNjR3picXJDeW9MaDBBbmFZYWpVbERvUV9fS3k0SnVZX01wUkNRZ09ob3M1ZlFIMHlyMWxQUVpMZFRjSjY1dWhMc0kzeVNGQ1ZCSXk4Q0o5a1Y3OWxpZ0hoMWdwQkhqSXI3Z0M1ZDVCb1VBXzUzOUZZNHBfaUVxczJNY0htUWY0ZkRBbWcxUjduaGc?oc=5,"Sat, 12 Sep 2026 18:00:00 GMT",Newark's 1st Chick-fil-A to hire up to 80 employees ahead of fall opening NJ.com
Sears,Harsimranjeet Singh Ghelani,Department Stores,Opening,WKU Tops Pepperdine in four sets to open Alyssa Cavanaugh Classic - WBKO,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPZk5ENzVDendFTlE2di00Yl93SktaNkNBdk9YMTR6clBrOW52bi1jLU80VDJkcGRpUjJiY1drTXgzb3A4VWk5R2pWcDFTX2JFV1NnVDBGZTRLcThZQURFa3pJRHJYR1RoWXpYQUlsdk42ak5Ea1BySWk1UTVzVmk5RTEySlpoTUFrWjNTaFJOZGs2cjNpV0dhQVZzLTVWM2tVNEQxQlB4WWtORG_SAasBQVVfeXFMT2ZORDc1Q3p3RU5RNnYtNGJfd0pLWjZDQXZPWDE0enJQazludm4tYy1PNFQyZHBkaVIyYmNXa014M29wOFVpOUdqVnAxU19iRVdTZ1QwRmU0S3E4WUFERWt6SURyWEdUaFl6WEFJbHZONmpORGtQcklpNVE1c1ZpOUUxMkpaaE1Ba1ozU2hSTmRrNnIzaVdHYUFWcy01VjNrVTREMUJQeFlrTkRv?oc=5,"Fri, 11 Sep 2026 04:17:00 GMT",WKU Tops Pepperdine in four sets to open Alyssa Cavanaugh Classic WBKO
Sears,Harsimranjeet Singh Ghelani,Department Stores,Opening,WKU tops Pepperdine in Four Sets to Open Alyssa Cavanaugh Classic - WNKY,https://news.google.com/rss/articles/CBMikAFBVV95cUxOUHNCcC1GY0RyYm1xcGk1SDd3UUdSeGVnUzZzSThGejZsVDV2dWd4YjkwR3lpZTNQS3VabFpiVHB3TGU5X1ZVeGpmbjc3Rm1vT0JrN2l1a0xaUUZZZURKaEhpZ1dzT2tGanRUeWFJZnpwLXg0NnVsLVhHUmdhU01GNUI1cDZuQ0c4YzhKUWIzMEE?oc=5,"Fri, 11 Sep 2026 04:02:02 GMT",WKU tops Pepperdine in Four Sets to Open Alyssa Cavanaugh Classic WNKY
