Store,Analyst,Industry,Type,Title,Link,Published,Summary
Burlington Stores,Ashwin Nair,Mass Merchandisers,Opening,Burlington Set to Open New Buena Park Store at Marketplace on Lincoln Avenue - WhatNow,https://news.google.com/rss/articles/CBMiugFBVV95cUxNT1NwaFJjeXp3VWE0a0p3QUZzTnpjWmRiU05NcVFZazk5YmI5amcwQzZteHFPVWFfc3pSNFd1TG03eGJtVmJCUGNVU2RSUkEyQ3ZGT0JOQnhZM2ljY0N2T1RranBScFJVQk5ON1FFTTBab2VYS0Y0UFBEQWtaalRUb0NNQVdBd3F1azVWcDdsVWs3cGIxYVVMbmItUGtVVzhaM1lQQmROeU1IN0VCcUNicVJuS2NPUjJkSWc?oc=5,"Fri, 19 Jun 2026 23:35:38 GMT",Burlington Set to Open New Buena Park Store at Marketplace on Lincoln Avenue WhatNow
Dick's Sporting Goods,Ashwin Nair,Mass Merchandisers,Opening,Dick’s Sporting Goods is partnering with another retailer to open shops within its stores - Lehighvalleylive.com,https://news.google.com/rss/articles/CBMi1gFBVV95cUxNek91SWdsN3F3R1NvdkFDOHFsMTVUN1k1QzJfN2pCVDNkRVJ0TUtybkZCSzg1Nm1XTTludHg1ZjVpY2dNOU53UkNXRnhfLUhPa3NjY2ZhLXduWmVBOXVTR0RUeUFzOHhlNzl0ZlhSZTgyNDRTT0tMOG8wcTNEZlRLUHJOMlpBcklqYXZFUjNNUDJUZ2hDZ2tfVW1LVnBFeHpobVZGdmgtMEdtcDdFaHdjSEZURHNFRG5uU3VMZm1zM3BYa3RHVVZ0WGYzN3NFM25fcGRaUURR?oc=5,"Sat, 20 Jun 2026 17:00:00 GMT",Dick’s Sporting Goods is partnering with another retailer to open shops within its stores Lehighvalleylive.com
Dick's Sporting Goods,Ashwin Nair,Mass Merchandisers,Opening,Dick’s Sporting Goods is partnering with another retailer to open shops within its stores - MSN,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNcnBoWWt3Z0ZLTU1RUUxjMnh5S3dWQWk2NnlHTGI3Qkh5Skk0bnFSWE0tZWZsMnhFSHBhRlVzUU9LekRBOERZRnhFbW1PX2VGaEN5Wk8tam5hcExvM1hFc3ZYYlVONXBNSTVmYUR0UGVxM0k0N2ZkTlJBUzVfdUtZdG56ZzQxdU9jOTk2eEdwNEdIUjJnLVd6RzBsQkZ5bGJoWEFYbE01dWM3SGdNM1NKVWk4b09pRGx2RXFhQUZIWmFjbnM4aVl0VDBqUGxKTnJk?oc=5,"Fri, 19 Jun 2026 17:01:15 GMT",Dick’s Sporting Goods is partnering with another retailer to open shops within its stores MSN
Dick's Sporting Goods,Ashwin Nair,Mass Merchandisers,Closing,Dick’s Sporting Goods may close many of its Golf Galaxy stores - GolfWRX,https://news.google.com/rss/articles/CBMikwFBVV95cUxOVzljWU13Smt6X2I3OVZJeGtGMEhBY2QxNWxyQmhtSTlHaEdoWEJtZXR6SW5qUElqT2RtcDdJTV9vT2RFYXNETVhnalhXNGZvbnhTWFNka2xjNm92dnNEZjNLRlFvdFAtY0NndENtN2lJRlNUM0pXdWJqSUpIYWgtQnV4M0tDZFpRbzRKaFhJWWtyN1U?oc=5,"Sat, 20 Jun 2026 10:14:29 GMT",Dick’s Sporting Goods may close many of its Golf Galaxy stores GolfWRX
Harveys Supermarket,Komal Agrawal,Grocery,Opening,Ribbon-cutting ceremony marks final Harveys Supermarket transition to Winn-Dixie - Action News Jax,https://news.google.com/rss/articles/CBMi3AFBVV95cUxPNHg4c0NuMkt6cWlFWEU1TThiNUJwOTlDRzdab0hzQ2NFVEQ3cXhnNFZ2eERBTHB1THQwdE8yWFl2ZEZLa19rdWhBaVN2cXFnSG82RHkySU9GTGNGR19aQUM0Zkp3YjBlMUY1b3V0V0xXdUt3cUoxS2NBbDFKYjdwSGJ6WHVjSTlTeTdJdGxjV0o5N2wyMGdmYnMyOERPWjJiOUJ3SlhucjJxa3V5aUhXXy1VX0tucGUwZFpPSDgxX3N3WTFNTFJ2c2RZWlQwbWZNNlowOXBsV3U0bHVw0gHwAUFVX3lxTFA0MkptTS1MODVzMGg4RTZTc0JzYlNlemM4Q2xmMkhxdlBHb1RFUHlJdGhZRnQteXAwNDZNLXdFdi1qTnRPbjVHelJGSE1ZS2hlMXFQbGxodzZzbnhCbXVsdW1TdmF0U24wVlNuQlZCNjVpTjV4emxVc0NMMHI4cHdWd1JxSjdRZEtxZkFHakJXZ01sTU5ySmZ3S04wdklmMmd6bGM3aTAtRXJXcVl6NnRDR3ROSDEwdUZpR2piSk9vejdBOUpSS0RadzFWeVdLUE1QSW9LREJ0SXpuaVpOSkp5UURuRlc0Mm5pNS1RcnJWUQ?oc=5,"Sun, 21 Jun 2026 00:53:00 GMT",Ribbon-cutting ceremony marks final Harveys Supermarket transition to Winn-Dixie Action News Jax
Giant Eagle,Komal Agrawal,Grocery,Closing,Giant Eagle schedules longtime store closures - MSN,https://news.google.com/rss/articles/CBMioAFBVV95cUxOUkVMWDdWNTNkaXBNT3REeG1uZHJYZ0NhVXZHRlFoWFhmd0FENF95cnpudjk2UVplZ21rbXFnX2pJcDlOWXNaM1AxajUtQXhiMHJUdGdTSkNyNDI2djVrLVBuc3EyUFFIZjRKSG9XMFdpNjRtYjZSRGNjbnVkNkpzeDkwZVZ1OWNPMEdoQ21VNm02aXdsbjFxZ2FOVG5VY3RK?oc=5,"Fri, 19 Jun 2026 17:38:49 GMT",Giant Eagle schedules longtime store closures MSN
Golf Galaxy,Bhavesh Phulwani,Mass Merchandisers,Closing,Dick’s Sporting Goods may close many of its Golf Galaxy stores - GolfWRX,https://news.google.com/rss/articles/CBMikwFBVV95cUxOVzljWU13Smt6X2I3OVZJeGtGMEhBY2QxNWxyQmhtSTlHaEdoWEJtZXR6SW5qUElqT2RtcDdJTV9vT2RFYXNETVhnalhXNGZvbnhTWFNka2xjNm92dnNEZjNLRlFvdFAtY0NndENtN2lJRlNUM0pXdWJqSUpIYWgtQnV4M0tDZFpRbzRKaFhJWWtyN1U?oc=5,"Sat, 20 Jun 2026 10:14:29 GMT",Dick’s Sporting Goods may close many of its Golf Galaxy stores GolfWRX
The Container Store,Dhiraj Manghani,Mass Merchandisers,Opening,Bed Bath & Beyond + The Container Store begins nationwide launch - MSN,https://news.google.com/rss/articles/CBMirgFBVV95cUxNNmlwenRBNzN0U3JPaDZlVXc4YVNpUC1Ma0F6MjVIUnRaMS1uM01hM1Nnc25mcGJXXzBwa3FiZlA3cnRiQmEyczBNMm5oSTA5OGlSVXNqTENwNUFSSi1KQlViRzFZOVFId2VEaWd1WXVMRzBQMEVtM1hGWGgzd0NCd2ZJNnprQ3NfeFk0cFRVVGZtOUVJYUM0NFZBcXFQWXU0TzRlNFVGeVVOQmhzZFE?oc=5,"Sun, 21 Jun 2026 08:04:02 GMT",Bed Bath & Beyond + The Container Store begins nationwide launch MSN
Domino's Pizza,Dhiraj Manghani,Restaurants,Opening,Domino’s Pizza to open new Ardee store this weekend - Irish Independent,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPV1BEQjFYeW9nSFl5Q2lJeENtZGJRZTZKTWlSZkFXejd6UGVfc0c3VXBPZWVta1g5VDBMMXRZU0FMTG5yNUFxZ2tQM2kyX2ZuY0NscU44c0hqTi13VnpPbFo5c3NJckw4aF9HQUtEVWlKWEp3VW5IWkRlWlhsMUNiSzJ0X05Ra2lQRWd6dXRIQ1pfV2czeXh2SDBLZU92cjFGUFZxbktaU0Y2LVU?oc=5,"Fri, 19 Jun 2026 16:00:00 GMT",Domino’s Pizza to open new Ardee store this weekend Irish Independent
Casey's General Stores,Rahul Vasaya,Convenience Stores / Distributors,Closing,Why is 7-Eleven Closing Hundreds of North American Stores - Kavout,https://news.google.com/rss/articles/CBMilwFBVV95cUxQRGZ1WHRHVzF4aWh0cVJSbnJxTzVvTTdCV2c4aXVGdl9uSW1hckNmRWM4aGJJUFA2STNSZTFPWVN3NUxqdGVUWFNuZzFlV2VZR29XY2c5aEpscWdISWIxMHdldHZtc3d0VWFOaDR0WTgxTVo3X2l3MTJIYU9YS1IwUTZpTjlrQ2hvRmh6VWVvTEVDQ05TR2tF?oc=5,"Sun, 21 Jun 2026 00:41:14 GMT",Why is 7-Eleven Closing Hundreds of North American Stores Kavout
