state,company,city,notice_date,layoff_date,employees_affected,closure_type,notes
New Mexico,,Albuquerque,4/27/26,51,,,Bernalillo
New Mexico,,Hobbs,5/1/25,203,,,Lea
New Mexico,,Rio Rancho,7/16/25,227,,,Sandoval
New Mexico,,Albuquerque,7/24/25,140,,,Bernalillo
New Mexico,,Las Cruces,9/4/25,85,,,Doña Ana
