state,company,city,notice_date,layoff_date,employees_affected,closure_type,notes
Kansas,"PCCS, Inc.",,,,,,
Kansas,Bombardier/Learjet,,,,,,
Kansas,Verizon Wireless,,,,,,
Kansas,Everest Connections,,,,,,
Kansas,Lucent Technologies,,,,,,
Kansas,Boeing Company,,,,,,
Kansas,The Menninger Clinic,,,,,,
Kansas,Emporia Rehabilitation Center,,,,,,
Kansas,Hoisington Rehabilitationl Center,,,,,,
Kansas,"Physician Resources, Inc.",,,,,,
Kansas,Lucent Technologies,,,,,,
Kansas,Fleming,,,,,,
Kansas,Transervice Lease Corp.,,,,,,
Kansas,Accenture,,,,,,
Kansas,"Innovative Marketing Strategies, Inc.",,,,,,
Kansas,Sprint,Lenexa,66219,,,,
Kansas,Lucent Technologies,,,,,,
Kansas,Famous Brands Distributors,,,,,,
Kansas,Cessna,,,,,,
Kansas,Boeing Company,,,,,,
Kansas,Lucent Technologies,,,,,,
Kansas,J M Bauersfeld's,,,,,,
Kansas,Lucent Technologies,,,,,,
Kansas,TeleTech,,,,,,
Kansas,"Lear Siegler Services, Inc.",,,,,,
Kansas,Cessna,,,,,,
Kansas,Teletech,,,,,,
Kansas,Terex Cranes,,,,,,
Kansas,Boeing,,,,,,
Kansas,Learjet,,,,,,
Kansas,Learjet,,,,,,
Kansas,Teletech,,,,,,
Kansas,Kemper Insurance Companies,,,,,,
Kansas,Boeing,,,,,,
Kansas,Learjet,,,,,,
Kansas,Precision Dynamics Corporation,,,,,,
Kansas,"Learjet, Inc.",,,,,,
Kansas,Boeing,,,,,,
Kansas,Fleming,,,,,,
Kansas,Boeing,,,,,,
Kansas,"Learjet, Inc.",,,,,,
Kansas,Innovative Marketing Strategies,,,,,,
Kansas,Kemper Auto and Home,,,,,,
Kansas,Tweco,,,,,,
Kansas,Boeing,,,,,,
Kansas,Cessna,,,,,,
Kansas,Boeing,,,,,,
Kansas,Boeing,,,,,,
Kansas,Farmland,,,,,,
Kansas,Farmland,,,,,,
Kansas,RS Staffing Services,,,,,,
Kansas,Boeing,,,,,,
Kansas,Sodexho Health Care Services,,,,,,
Kansas,Avery Dennison,,,,,,
Kansas,Tweco,,,,,,
Kansas,Tweco,,,,,,
Kansas,Tweco,,,,,,
Kansas,Tweco,,,,,,
Kansas,Tweco,,,,,,
Kansas,"Candlewood Hotel Company, Inc.",,,,,,
Kansas,American Identity,Bonner Springs,66012,,,,
Kansas,Tweco,,,,,,
Kansas,Tweco,,,,,,
Kansas,National Mills,,,,,,
Kansas,Bombardier,,,,,,
